mu,nu,psi,H,Combination
0.0,0.25,0.55,0.16503731692393556,Immune-Susceptible
0.0,0.25,0.55,0.34394108518694777,Immune-Highly Susceptible
0.0,0.25,0.55,0.35287250464141195,Susceptible-Highly Susceptible
0.0,0.25,0.6000000000000001,0.1736442388676932,Immune-Susceptible
0.0,0.25,0.6000000000000001,0.326675928072437,Immune-Highly Susceptible
0.0,0.25,0.6000000000000001,0.33145737657880214,Susceptible-Highly Susceptible
0.0,0.25,0.65,0.16192077068368183,Immune-Susceptible
0.0,0.25,0.65,0.3411181038050634,Immune-Highly Susceptible
0.0,0.25,0.65,0.33613070511910564,Susceptible-Highly Susceptible
0.0,0.25,0.7000000000000001,0.1953802303615068,Immune-Susceptible
0.0,0.25,0.7000000000000001,0.36962671318378537,Immune-Highly Susceptible
0.0,0.25,0.7000000000000001,0.37660995712943435,Susceptible-Highly Susceptible
0.0,0.25,0.75,0.22332023207819462,Immune-Susceptible
0.0,0.25,0.75,0.36397939912627103,Immune-Highly Susceptible
0.0,0.25,0.75,0.38017978974196603,Susceptible-Highly Susceptible
0.0,0.25,0.8,0.20507674241101678,Immune-Susceptible
0.0,0.25,0.8,0.36825780628021576,Immune-Highly Susceptible
0.0,0.25,0.8,0.39234287162995624,Susceptible-Highly Susceptible
0.0,0.25,0.8500000000000001,0.2203091087409202,Immune-Susceptible
0.0,0.25,0.8500000000000001,0.37564320290904896,Immune-Highly Susceptible
0.0,0.25,0.8500000000000001,0.4002297829529126,Susceptible-Highly Susceptible
0.0,0.25,0.9,0.25067846546840195,Immune-Susceptible
0.0,0.25,0.9,0.4139733905507233,Immune-Highly Susceptible
0.0,0.25,0.9,0.41743507846794775,Susceptible-Highly Susceptible
0.0,0.25,0.9500000000000001,0.23044509145418002,Immune-Susceptible
0.0,0.25,0.9500000000000001,0.517261964061534,Immune-Highly Susceptible
0.0,0.25,0.9500000000000001,0.45150189329306206,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.0,0.14121135959866155,Immune-Susceptible
0.0,0.30000000000000004,0.0,0.30306295241865255,Immune-Highly Susceptible
0.0,0.30000000000000004,0.0,0.29987831782509466,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.05,0.1409963202149748,Immune-Susceptible
0.0,0.30000000000000004,0.05,0.3086171431679792,Immune-Highly Susceptible
0.0,0.30000000000000004,0.05,0.30217013985820906,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.1,0.12946986988719625,Immune-Susceptible
0.0,0.30000000000000004,0.1,0.2924997139393945,Immune-Highly Susceptible
0.0,0.30000000000000004,0.1,0.2898873519448591,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.15000000000000002,0.14283499692169094,Immune-Susceptible
0.0,0.30000000000000004,0.15000000000000002,0.2991951725342449,Immune-Highly Susceptible
0.0,0.30000000000000004,0.15000000000000002,0.29256518604562576,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.2,0.14359219986779573,Immune-Susceptible
0.0,0.30000000000000004,0.2,0.30055699385256557,Immune-Highly Susceptible
0.0,0.30000000000000004,0.2,0.28997415022775486,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.25,0.13777299194912845,Immune-Susceptible
0.0,0.30000000000000004,0.25,0.2955119885408121,Immune-Highly Susceptible
0.0,0.30000000000000004,0.25,0.2924889514397441,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.30000000000000004,0.14304667655492312,Immune-Susceptible
0.0,0.30000000000000004,0.30000000000000004,0.2879309401484442,Immune-Highly Susceptible
0.0,0.30000000000000004,0.30000000000000004,0.2890054535685245,Susceptible-Highly Susceptible
